id,name,maintenance_responsibility,installed,material,length,number_of_steps,schools_count,school_score,total_population,transit_rider_count,transit_score,detour_score,overall_score,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
1725310508,Ogden St from Pringle St,5th Division,,Concrete,94,23,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Ogden_St_from_Pringle_St.jpg,East Carnegie,2,28,42003562800,5,28,6,1-19,40.41714079,-80.07224455
102184415,Oldham St from Lelia St,5th Division,,Wood,86,25,0,100,614,16,6,9,4,https://tools.wprdc.org/images/pittsburgh/steps/Oldham_St_from_Lelia_St.jpg,Mount Washington,2,19,42003191500,5,19,3,4-27,40.42178154,-80.00786465
151117407,Oporto St from Gregory St to Roscoe St,4th Division,1950-01-01,Concrete,143,35,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Oporto_St_from_Gregory_St_to_Roscoe_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42355528,-79.97902125
1025433108,Oporto St from Roscoe St to Baldauf St,4th Division,1950-01-01,Concrete,112,124,0,100,670,114,6,3,5,https://tools.wprdc.org/images/pittsburgh/steps/Oporto_St_from_Roscoe_St_to_Baldauf_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.4231369,-79.97921158
224604785,Orbin St,3rd Division,,Concrete,196,20,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Orbin_St.jpg,Middle Hill,6,5,42003050100,3,5,2,2-5,40.45151614,-79.9659707
767895951,Ordinance Ave from Louisiana Ave to Connecticut Ave,5th Division,1950-01-01,Concrete,198,109,0,100,678,209,3,1,2,https://tools.wprdc.org/images/pittsburgh/steps/Ordinance_Ave_from_Louisiana_Ave_to_Connecticut_Ave.jpg,Beechview,2,20,42003192000,5,20,6,4-28,40.4012605,-80.03493585
2107608932,Orion Way from Monroe St to Webster Ave,3rd Division,1944-01-01,Concrete,280,126,1,9,786,63,9,9,10,https://tools.wprdc.org/images/pittsburgh/steps/Orion_Way_from_Monroe_St_to_Webster_Ave.jpg,Upper Hill,6,5,42003050600,3,5,2,2-22,40.45535619,-79.96219387
1701503380,Osgood St from Marsonia St to Lafayette Ave,1st Division,,Concrete,609,27,0,100,844,47,5,2,7,https://tools.wprdc.org/images/pittsburgh/steps/Osgood_St_from_Marsonia_St_to_Lafayette_Ave.jpg,Fineview,1,25,42003250900,1,25,1,1-10,40.46478091,-80.00675529
27818959,Ottawa St from Penelope St to Southern Ave,5th Division,1951-01-01,Concrete,126,59,0,100,858,63,10,10,7,https://tools.wprdc.org/images/pittsburgh/steps/Ottawa_St_from_Penelope_St_to_Southern_Ave.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42389744,-80.01134424
1792328973,Overbrook Blvd and Saw Mill Run to Dartmore St,4th Division,,Concrete,24,12,0,100,802,92,10,10,9,https://tools.wprdc.org/images/pittsburgh/steps/Overbrook_Blvd_and_Saw_Mill_Run_to_Dartmore_St.jpg,Overbrook,4,32,42003320400,5,32,3,4-25,40.38555444,-79.99469982
624456686,Overlook St from Rolla St to Geranium St,1st Division,1945-01-01,Concrete,107,72,1,2,313,146,5,5,7,https://tools.wprdc.org/images/pittsburgh/steps/Overlook_St_from_Rolla_St_to_Geranium_St.jpg,Perry South,6,25,42003261400,1,25,1,1-10,40.46102891,-80.01534118
2059830864,Owl Way from Windom St to Hartford St,4th Division,1946-01-01,Concrete,444,130,0,100,362,6,1,2,4,https://tools.wprdc.org/images/pittsburgh/steps/Owl_Way_from_Windom_St_to_Hartford_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-5,40.42550811,-79.98934841
1420632749,Parody Way from Methyl St to Beechview Ave,5th Division,1950-01-01,Concrete,211,,0,100,13,0,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Parody_Way_from_Methyl_St_to_Beechview_Ave.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41158049,-80.02541955
342305548,Parody Way from Rutherford Ave to Methyl St,5th Division,1950-01-01,Concrete,210,,0,100,19,0,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Parody_Way_from_Rutherford_Ave_to_Methyl_St.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.4115558,-80.02615765
1165717995,Pawnee St from Oneida St to Cohassett St,DOMI - Signs and Markings,,Concrete,202,52,1,8,994,27,6,5,6,https://tools.wprdc.org/images/pittsburgh/steps/Pawnee_St_from_Oneida_St_to_Cohassett_St.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43642392,-80.01938466
210813539,Penelope St,5th Division,,Concrete,120,27,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Penelope_St.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42286361,-80.01325199
1182277579,Peola Rd from W Liberty Ave to Texdale St,5th Division,1951-01-01,Concrete,194,116,0,100,371,41,2,2,2,https://tools.wprdc.org/images/pittsburgh/steps/Peola_Rd_from_W_Liberty_Ave_to_Texdale_St.jpg,Beechview,4,19,42003192000,5,19,6,4-28,40.4032735,-80.02111103
2089804099,Perrysville Ave at Milroy St to Oak Park Rd,1st Division,,Concrete,108,39,0,100,797,157,10,9,6,https://tools.wprdc.org/images/pittsburgh/steps/Perrysville_Ave_at_Milroy_St_to_Oak_Park_Rd.jpg,Perry North,1,26,42003260700,1,26,1,1-23,40.47622092,-80.01265355
278456178,Phelan Way to Paulowna St,3rd Division,1951-01-01,Concrete,116,,1,8,821,61,7,6,10,https://tools.wprdc.org/images/pittsburgh/steps/Phelan_Way_to_Paulowna_St.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45602118,-79.96745513
1527217252,Piermont St from Meridan St to Athlone St,DOMI - Signs and Markings,,Concrete,148,,,,,,,,,,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43490877,-80.01886168
1148405526,Piermont St from La Belle St to Sewer Way,5th Division,,Asphalt/Concrete,97,0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Piermont_St_from_La_Belle_St_to_Sewer_Way.jpg,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43455397,-80.01626212
1169599847,Piermont St from Red Oak Way to La Belle St,5th Division,,Brick/Asphalt,126,2,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Piermont_St_from_Red_Oak_Way_to_La_Belle_St.jpg,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43448481,-80.01574598
1075444000,Pius St to Gregory St,4th Division,,Concrete,100,18,1,8,1049,118,9,5,10,https://tools.wprdc.org/images/pittsburgh/steps/Pius_St_to_Gregory_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42433099,-79.98176542
1341647032,Planet St from Elliott St to Attica St,5th Division,1947-01-01,Concrete,199,133,0,100,353,138,5,5,9,https://tools.wprdc.org/images/pittsburgh/steps/Planet_St_from_Elliott_St_to_Attica_St.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.4423076,-80.03580457
2025241732,Pliney Way from Mountain Ave to Pliney Way,4th Division,1950-01-01,Wood,120,26,0,100,419,39,2,3,2,https://tools.wprdc.org/images/pittsburgh/steps/Pliney_Way_from_Mountain_Ave_to_Pliney_Way.jpg,St. Clair,3,16,42003561700,3,16,3,4-8,40.41110495,-79.9770572
1078438146,Portman Ave From Ruston Way North,1st Division,,Wood,108,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Portman_Ave_From_Ruston_Way_North.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.49028068,-80.02204803
735859902,Portman Ave from Ruston Way South,1st Division,,Wood,112,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Portman_Ave_from_Ruston_Way_South.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.48986586,-80.02221068
1721729640,Potomac Ave from Banksville Rd to Dodds Ave,DOMI - Signs and Markings,1964-01-01,Concrete,68,27,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Potomac_Ave_from_Banksville_Rd_to_Dodds_Ave.jpg,Banksville,2,20,42003202300,5,20,6,4-9,40.4031893,-80.04067962
1806262320,Potomac Ave from Dodds Ave to Strachan Ave,5th Division,1964-01-01,Concrete,492,71,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Potomac_Ave_from_Dodds_Ave_to_Strachan_Ave.jpg,Banksville,2,20,42003202300,5,20,6,4-9,40.40233967,-80.04032144
1891309523,Potomac Ave from Strachan Ave,5th Division,1964-01-01,Concrete,22,8,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Potomac_Ave_from_Strachan_Ave.jpg,Banksville,2,20,42003202300,5,20,6,4-9,40.40156861,-80.04000628
1432868772,Pringle St West,5th Division,,Concrete,75,29,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Pringle_St_West.jpg,East Carnegie,2,28,42003562800,5,28,6,1-19,40.41619505,-80.07201153
539266792,Pritchard St from Chartiers Ave to Kelvin St,5th Division,1948-01-01,Concrete,159,41,1,7,990,69,6,3,8,https://tools.wprdc.org/images/pittsburgh/steps/Pritchard_St_from_Chartiers_Ave_to_Kelvin_St.jpg,Sheraden,2,20,42003202200,5,20,6,1-16,40.45351707,-80.06401383
2068149076,Purse Way from Harpster St to Hatteras St,1st Division,1949-01-01,Concrete,109,48,2,3,667,103,5,2,6,https://tools.wprdc.org/images/pittsburgh/steps/Purse_Way_from_Harpster_St_to_Hatteras_St.jpg,Troy Hill,1,24,42003240600,1,24,1,1-2,40.46366399,-79.98435658
269887394,Quarry St,4th Division,,Concrete,303,,0,100,464,126,4,1,3,https://tools.wprdc.org/images/pittsburgh/steps/Quarry_St.jpg,South Side Slopes,3,17,42003160800,3,17,3,4-22,40.42130939,-79.97897553
1846578843,Queensboro St from Woodbourne Ave to Bay Ridge Ave West,4th Division,,Concrete,279,20,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Queensboro_St_from_Woodbourne_Ave_to_Bay_Ridge_Ave_West.jpg,Brookline,4,19,42003191800,5,19,6,4-26,40.39007915,-80.01897219
367604337,Radcliffe St from Maple St to Stadium St East,5th Division,,Concrete,88,8,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Radcliffe_St_from_Maple_St_to_Stadium_St_East.jpg,Esplen,2,20,42003562500,5,20,6,1-27,40.46127169,-80.05449523
670975188,Radcliffe St from Maple St to Stadium St West,5th Division,,Concrete,88,8,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Radcliffe_St_from_Maple_St_to_Stadium_St_West.jpg,Esplen,2,20,42003562500,5,20,6,1-27,40.4612338,-80.05460421
482320909,Radcliffe St from Stadium St to Strickler St,5th Division,,Wood,185,64,0,100,479,15,3,5,2,https://tools.wprdc.org/images/pittsburgh/steps/Radcliffe_St_from_Stadium_St_to_Strickler_St.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.46063932,-80.05407751
1252364855,Rankin Ave from Fleming Ave to Kalorama Way,1st Division,1929-01-01,Concrete,128,71,2,7,857,87,7,4,5,https://tools.wprdc.org/images/pittsburgh/steps/Rankin_Ave_from_Fleming_Ave_to_Kalorama_Way.jpg,Brighton Heights,1,27,42003270300,1,27,1,1-14,40.47651968,-80.03840317
554651833,Ravilla Ave from Almont St to Valera St,4th Division,1948-01-01,Concrete,177,55,1,7,917,147,8,4,5,https://tools.wprdc.org/images/pittsburgh/steps/Ravilla_Ave_from_Almont_St_to_Valera_St.jpg,Carrick,4,29,42003290400,3,29,3,4-23,40.38793227,-79.9876365
1605064007,Ray Ave from Fair Ave to Woodward Ave,DOMI - Signs and Markings,1954-01-01,Concrete,638,378,0,100,809,86,8,7,7,https://tools.wprdc.org/images/pittsburgh/steps/Ray_Ave_from_Fair_Ave_to_Woodward_Ave.jpg,Brookline,4,19,42003191700,5,19,6,4-26,40.40233146,-80.02077518
1353875234,Ray Ave from Plainview to Pioneer Ave,4th Division,1954-01-01,Concrete,192,,0,100,954,107,9,6,7,https://tools.wprdc.org/images/pittsburgh/steps/Ray_Ave_from_Plainview_to_Pioneer_Ave.jpg,Brookline,4,19,42003191700,5,19,6,4-26,40.40130162,-80.01960975
1826119750,Ray Ave from Woodward Ave to Plainview Ave,4th Division,1954-01-01,Concrete,218,,0,100,846,73,9,9,7,https://tools.wprdc.org/images/pittsburgh/steps/Ray_Ave_from_Woodward_Ave_to_Plainview_Ave.jpg,Brookline,4,19,42003191700,5,19,6,4-26,40.40176116,-80.02012224
836649421,Rectenwald St from Fisher St to Wirt Way,4th Division,,Concrete,100,22,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rectenwald_St_from_Fisher_St_to_Wirt_Way.jpg,Mt. Oliver,3,16,42003561700,3,16,3,4-8,40.41145054,-79.9795428
552080616,Rectenwald St from Walde St to Fisher St,4th Division,1948-01-01,Concrete,213,,0,100,628,29,4,4,3,https://tools.wprdc.org/images/pittsburgh/steps/Rectenwald_St_from_Walde_St_to_Fisher_St.jpg,Mt. Oliver,3,16,42003561700,3,16,3,4-8,40.41091305,-79.97951608
182210601,Rectenwald St from Wirt Way to Cathedral Ave,4th Division,,Concrete,110,5,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rectenwald_St_from_Wirt_Way_to_Cathedral_Ave.jpg,Mt. Oliver,3,16,42003561700,3,16,3,4-8,40.41178444,-79.97955621
1262466389,Redrose Ave from Madeline St,4th Division,1946-01-01,Concrete,54,35,0,100,405,1,5,10,3,https://tools.wprdc.org/images/pittsburgh/steps/Redrose_Ave_from_Madeline_St.jpg,Carrick,4,29,42003290200,3,29,3,4-12,40.39418152,-79.98101053
1642424102,Redrose Ave from Poplargrove St to Plummet Way,4th Division,,Concrete,123,19,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Redrose_Ave_from_Poplargrove_St_to_Plummet_Way.jpg,Carrick,4,29,42003290200,3,29,3,4-12,40.39705385,-79.98283844
131368705,Regina St from St Thomas St to Regina St,4th Division,,Wood,216,30,0,100,776,78,5,1,5,https://tools.wprdc.org/images/pittsburgh/steps/Regina_St_from_St_Thomas_St_to_Regina_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-6,40.42297297,-79.98595195
1609973391,Rehman St from Revision Way to Hornaday Rd,4th Division,,Concrete,337,21,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rehman_St_from_Revision_Way_to_Hornaday_Rd.jpg,Carrick,4,29,42003290200,3,29,3,4-12,40.39435477,-79.98239579
1188905363,Rialto St at Lowrie St Bridge,Facilities,,Metal,18,20,1,3,855,122,6,1,3,https://tools.wprdc.org/images/pittsburgh/steps/Rialto_St_at_Lowrie_St_Bridge.jpg,Troy Hill,1,24,42003240600,1,24,1,1-2,40.46566143,-79.98131294
1536629567,Rialto St to Lowrie St,Facilities,1950-01-01,Concrete,498,167,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rialto_St_to_Lowrie_St.jpg,Troy Hill,1,24,42003240600,1,24,1,1-2,40.46543914,-79.98079355
1314944719,Richardson Ave and McClure Ave to Bainton St,1st Division,1949-01-01,Concrete,180,123,1,4,577,83,6,5,6,https://tools.wprdc.org/images/pittsburgh/steps/Richardson_Ave_and_McClure_Ave_to_Bainton_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47326348,-80.03690156
2081152294,Ridenour Ave from Ridgecrest Rd to Brighton Rd,5th Division,,Wood,220,107,0,100,545,0,2,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Ridenour_Ave_from_Ridgecrest_Rd_to_Brighton_Rd.jpg,Crafton Heights,2,28,42003281500,5,28,6,1-18,40.43941041,-80.05965023
990037592,Ridgeland Pl and Brighton Rd,1st Division,,Concrete,165,9,1,4,386,199,7,7,5,https://tools.wprdc.org/images/pittsburgh/steps/Ridgeland_Pl_and_Brighton_Rd.jpg,Marshall-Shadeland,1,27,42003270400,1,27,1,1-9,40.46515167,-80.02482572
601918789,Ringwalt St and Longmore Ave from Colebrook Ave,5th Division,,Wood,50,38,0,100,720,11,6,9,5,https://tools.wprdc.org/images/pittsburgh/steps/Ringwalt_St_and_Longmore_Ave_from_Colebrook_Ave.jpg,Beechview,4,19,42003192000,5,19,6,4-28,40.40855382,-80.02013736
1889751399,Rinne St from Arlington Ave to Una Way,4th Division,1950-01-01,Concrete,122,21,1,2,680,175,6,1,3,https://tools.wprdc.org/images/pittsburgh/steps/Rinne_St_from_Arlington_Ave_to_Una_Way.jpg,Arlington,3,16,42003561600,3,16,3,4-22,40.41714665,-79.96849107
1003238655,Rising Main Ave from Toboggan St to Warren St,1st Division,1945-01-01,Concrete,693,331,0,100,226,12,3,7,4,https://tools.wprdc.org/images/pittsburgh/steps/Rising_Main_Ave_from_Toboggan_St_to_Warren_St.jpg,Fineview,1,25,42003250900,1,25,1,1-6,40.46436129,-80.00204558
827750396,Rising Main Ave from Warren St,1st Division,,Wood,200,31,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rising_Main_Ave_from_Warren_St.jpg,Fineview,1,25,42003250900,1,25,1,1-10,40.46392953,-80.00466689
842321913,Rising Way from 5th Ave to De Ruad St,3rd Division,,Wood,53,55,0,100,600,484,10,9,10,https://tools.wprdc.org/images/pittsburgh/steps/Rising_Way_from_5th_Ave_to_De_Ruad_St.jpg,West Oakland,6,4,42003040200,3,4,4,2-1,40.43831968,-79.97544824
2096872274,Robinson St and Fifth Ave to Burrows St,3rd Division,,Concrete,0,157,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Robinson_St_and_Fifth_Ave_to_Burrows_St.jpg,West Oakland,6,4,42003040200,3,4,4,2-10,40.43828795,-79.96604605
644677143,Rolla St from Irwin Ave to Yale St,1st Division,1949-01-01,Concrete,439,232,1,6,486,222,8,7,9,https://tools.wprdc.org/images/pittsburgh/steps/Rolla_St_from_Irwin_Ave_to_Yale_St.jpg,Perry South,6,25,42003261400,1,25,1,1-10,40.46063814,-80.01633901
1715364644,Romeo St from Frazier to Cato St,3rd Division,1947-01-01,Concrete,224,94,0,100,1218,97,9,4,10,https://tools.wprdc.org/images/pittsburgh/steps/Romeo_St_from_Frazier_to_Cato_St.jpg,South Oakland,3,4,42003040900,3,4,4,2-11,40.43285868,-79.95759754
460326145,Roosevelt Ave from Glenside St to Roosevelt Ave,1st Division,,Wood,722,76,0,100,378,7,4,8,2,https://tools.wprdc.org/images/pittsburgh/steps/Roosevelt_Ave_from_Glenside_St_to_Roosevelt_Ave.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.49454363,-80.02675786
1600466849,Rosetta St from N  Pacific Ave to Dead End,2nd Division,,Concrete,85,22,1,3,826,77,5,1,9,https://tools.wprdc.org/images/pittsburgh/steps/Rosetta_St_from_N__Pacific_Ave_to_Dead_End.jpg,Garfield,9,10,42003101700,2,10,5,3-4,40.46755015,-79.93916652
2109287223,Rosetta St from N Evaline St to Winebiddle St,2nd Division,,Concrete,213,98,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rosetta_St_from_N_Evaline_St_to_Winebiddle_St.jpg,Garfield,9,10,42003101700,2,10,5,3-4,40.46788532,-79.94169508
852953829,Rosetta St from N Winebiddle St to N Millvale Ave,2nd Division,,Concrete,310,146,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rosetta_St_from_N_Winebiddle_St_to_N_Millvale_Ave.jpg,Garfield,9,10,42003101700,2,10,5,3-4,40.468138,-79.94281513
1361444158,Rostock St to Solar St,1st Division,1946-01-01,Concrete,139,92,0,100,173,12,3,8,3,https://tools.wprdc.org/images/pittsburgh/steps/Rostock_St_to_Solar_St.jpg,Spring Hill-City View,1,24,42003262000,1,24,1,1-24,40.46269354,-79.99717699
1475916176,Rothlein Way from Welser Way to Voskamp St,1st Division,1982-01-01,Concrete,96,40,0,100,705,34,6,8,10,https://tools.wprdc.org/images/pittsburgh/steps/Rothlein_Way_from_Welser_Way_to_Voskamp_St.jpg,Spring Garden,1,24,42003241200,1,24,1,1-5,40.45944383,-79.99240237
250575423,Round Top St from Arnold St to Norwalk St,5th Division,1948-01-01,Concrete,260,53,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Round_Top_St_from_Arnold_St_to_Norwalk_St.jpg,Crafton Heights,2,28,42003281500,5,28,6,1-18,40.44181715,-80.05502892
1873549878,Rue Grand Vue St from Lorenz Ave,5th Division,,Asphalt/Wood,26,7,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rue_Grand_Vue_St_from_Lorenz_Ave.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.44752983,-80.03557042
1572478321,Rutherford Ave from Coast Ave to Broadway Ave,5th Division,1947-01-01,Concrete,345,123,1,6,1213,626,10,1,7,https://tools.wprdc.org/images/pittsburgh/steps/Rutherford_Ave_from_Coast_Ave_to_Broadway_Ave.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.40809364,-80.02631039
1481700940,Rutherford Ave from Goldstrom Ave to Hampshire Ave,5th Division,1951-01-01,Concrete,313,54,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rutherford_Ave_from_Goldstrom_Ave_to_Hampshire_Ave.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41099057,-80.02663992
1929577586,Rutherford Ave from Hampshire Ave East,5th Division,1951-01-01,Concrete,285,45,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rutherford_Ave_from_Hampshire_Ave_East.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.41095972,-80.02650627
1921581668,Rutledge St from Edith St to Orlena Way North,5th Division,,Asphalt/Wood,124,11,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rutledge_St_from_Edith_St_to_Orlena_Way_North.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43943567,-80.02301537
1483406616,Rutledge St from Edith St to Orlena Way South,5th Division,,Asphalt/Wood,120,14,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rutledge_St_from_Edith_St_to_Orlena_Way_South.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.4393688,-80.02310598
2114935374,Rutledge St from Orlena Way to Augusta St,5th Division,,Asphalt/Wood,100,20,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rutledge_St_from_Orlena_Way_to_Augusta_St.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43925194,-80.02262779
1899799222,Rutledge St from Orlena Way to Augusta St South,5th Division,,Brick/Asphalt,110,19,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Rutledge_St_from_Orlena_Way_to_Augusta_St_South.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.4391578,-80.02270453
2063548167,Ryan St from S Main St to Steuben St,5th Division,1941-01-01,Concrete,104,48,1,7,498,166,9,8,10,https://tools.wprdc.org/images/pittsburgh/steps/Ryan_St_from_S_Main_St_to_Steuben_St.jpg,West End,2,20,42003562600,5,20,6,1-17,40.44100146,-80.03704831
1460782599,Brosville Rd from Welsh Way and S 12th St to Pius St,DOMI - Signs and Markings,,Concrete,279,42,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Brosville_Rd_from_Welsh_Way_and_S_12th_St_to_Pius_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.4252328,-79.98517336
1922839309,S 15th St from Clinton St,4th Division,,Concrete,0,120,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/S_15th_St_from_Clinton_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-24,40.42536483,-79.98357924
11588658,S 15th St from Clinton St to Pius St,4th Division,,Concrete,100,32,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/S_15th_St_from_Clinton_St_to_Pius_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42490951,-79.98373206
